Timestamp(ms),Current(uA)
1185,6631.178
1186,6635.735
1187,6634.318
1188,6637.798
1189,6636.789
1190,6637.943
1191,6645.127
1192,6633.622
1193,6641.886
1194,6648.507
1195,6642.901
1196,6640.633
1197,6648.737
1198,6634.253
1199,6635.856
1200,6642.038
1201,6637.752
1202,6638.169
1203,6632.700
1204,6624.110
1205,6612.653
1206,6613.527
1207,6610.193
1208,6615.234
1209,6619.305
1210,6630.236
1211,6620.339
1212,6618.773
1213,6619.419
1214,6630.646
1215,6626.990
1216,6623.309
1217,6627.717
1218,6623.079
1219,6618.756
1220,6622.419
1221,6624.293
1222,6616.829
1223,6609.067
1224,6609.292
1225,6611.769
1226,6618.146
1227,6624.542
1228,6614.461
1229,6614.828
1230,6608.390
1231,6607.437
1232,6608.865
1233,6600.768
1234,6603.782
1235,6600.501
1236,6603.041
1237,6617.188
1238,6612.691
1239,6603.451
1240,6612.063
1241,6622.580
1242,6615.983
1243,6616.960
1244,6614.193
1245,6615.627
1246,6615.059
1247,6609.956
1248,6616.236
1249,6623.948
1250,6623.851
1251,6624.324
1252,6618.631
1253,6616.257
1254,6611.072
1255,6618.216
1256,6623.369
1257,6622.381
1258,6626.479
1259,6631.799
1260,6626.673
1261,6628.803
1262,6627.014
1263,6613.121
1264,6626.903
1265,6630.972
1266,6624.353
1267,6627.270
1268,6613.401
1269,6624.233
1270,6628.409
1271,6623.247
1272,6620.642
1273,6623.347
1274,6617.455
1275,6617.531
1276,6617.307
1277,6627.563
1278,6635.150
1279,6629.602
1280,6630.396
1281,6627.253
1282,6625.439
1283,6632.809
1284,6701.775
1285,6115.509
1286,5778.827
1287,5637.167
1288,5581.463
1289,5562.553
1290,5551.086
1291,5542.740
1292,5548.571
1293,5542.906
1294,5546.574
1295,5544.646
1296,5540.419
1297,5540.354
1298,5536.436
1299,5534.042
1300,5531.795
1301,5528.774
1302,5531.923
1303,5533.683
1304,5539.107
1305,5539.603
1306,5735.023
1307,6869.735
1308,7536.707
