Timestamp(ms),Current(uA)
1815,36531.965
1816,36726.910
1817,36680.113
1818,36638.844
1819,36416.906
1820,36395.578
1821,36293.180
1822,36363.395
1823,36419.938
1824,36302.262
1825,36442.621
1826,36437.418
1827,36647.273
1828,36598.824
1829,36478.629
1830,36462.422
1831,36364.191
1832,36414.266
1833,36610.105
1834,36388.422
1835,36552.766
1836,36638.797
1837,36589.289
1838,36583.770
1839,36431.512
1840,36428.676
1841,36335.016
1842,36367.254
1843,36552.895
1844,36366.422
1845,36446.340
1846,36320.422
1847,36601.656
1848,36603.133
1849,36413.055
1850,36409.461
1851,36355.652
1852,36290.359
1853,36405.012
1854,36309.102
1855,36668.125
1856,36539.309
1857,36496.293
1858,36670.828
1859,36435.863
1860,36457.348
1861,36315.910
1862,36260.242
1863,36417.168
1864,36313.352
1865,36417.258
1866,36399.297
1867,36747.250
1868,36733.840
1869,36521.340
1870,36562.301
1871,36424.008
1872,36359.781
1873,36527.152
1874,36515.469
1875,36653.234
1876,36602.691
1877,36698.461
1878,36665.297
1879,36441.992
1880,36513.563
1881,36481.840
1882,36419.465
1883,36492.875
1884,36404.398
1885,36551.410
1886,36435.926
1887,36791.898
1888,36871.996
1889,36634.176
1890,36659.457
1891,36502.289
1892,36404.746
1893,36452.852
1894,36369.051
1895,36671.539
1896,36663.656
1897,36671.383
1898,36681.176
1899,36512.074
1900,36604.859
1901,36511.188
1902,36485.977
1903,36622.418
1904,36417.125
1905,36542.555
1906,36484.414
1907,36756.723
1908,36676.758
1909,36534.477
1910,36583.328
1911,36549.387
1912,36472.246
1913,36474.164
1914,36324.914
1915,36566.629
1916,36621.934
1917,36753.156
1918,36803.867
1919,36621.660
1920,36616.156
1921,36461.051
1922,36586.922
1923,36627.340
1924,36365.957
1925,36435.293
1926,36353.027
1927,36730.410
1928,36651.504
1929,36460.535
1930,36522.785
1931,36400.078
1932,36374.539
1933,36567.406
1934,36435.949
1935,36547.078
1936,36518.359
1937,36584.133
1938,36627.652
1939,36381.840
1940,36413.180
1941,36358.418
1942,36307.273
1943,36409.324
1944,36348.602
